"","Country","Year","LifeExpectancy","GDPPerCapita","FemaleUnemploymentRate","ElectricityPerCapita","ChildrenPerWoman","ChildMortalityRate","LaborRate","NumCode","PopulationInMillions"
"6949","Sudan",2010,68,2922.881554,NA,132.6740762,4.637,83.3,NA,736,34.13652
"6950","Sudan",2011,68.2,3524.048614,NA,143.4460238,4.563,81.1,NA,736,34.735288
"6951","Sudan",2012,68.6,3331.773934,NA,NA,4.491,78.8,NA,736,35.335982
"6952","Sudan",2013,68.9,3356.199132,NA,NA,4.42,76.6,NA,736,35.940905
"6953","Suriname",1970,63.268,8506.102081,NA,NA,5.653,83.41,NA,740,0.372297
"6954","Suriname",1971,63.568,9007.252553,NA,NA,5.504,81.07,NA,740,0.373795
"6955","Suriname",1972,63.844,9442.029554,NA,NA,5.336,79.37,NA,740,0.372648
"6956","Suriname",1973,64.1,9877.599179,NA,NA,5.148,NA,NA,740,0.369834
"6957","Suriname",1974,64.339,10223.5543,NA,NA,4.945,NA,NA,740,0.366767
"6958","Suriname",1975,64.571,9286.54797,NA,NA,4.735,NA,NA,740,0.364497
"6959","Suriname",1976,64.806,10212.36705,NA,NA,4.531,NA,NA,740,0.363386
"6960","Suriname",1977,65.053,11360.26927,NA,NA,4.344,NA,NA,740,0.363227
"6961","Suriname",1978,65.314,12056.56785,NA,NA,4.18,NA,NA,740,0.363818
"6962","Suriname",1979,65.587,11374.95391,NA,NA,4.041,NA,NA,740,0.364751
"6963","Suriname",1980,65.862,10370.90182,NA,NA,3.922,NA,48.79999924,740,0.365749
"6964","Suriname",1981,NA,11008.4736,NA,NA,3.815,NA,49.09999847,740,0.36677
"6965","Suriname",1982,NA,10397.15774,NA,NA,3.708,71.9,49.40000153,740,0.368027
"6966","Suriname",1983,NA,9816.616275,NA,NA,3.594,56.9,49.90000153,740,0.369782
"6967","Suriname",1984,NA,9465.810824,NA,NA,3.471,55.5,50.5,740,0.372398
"6968","Suriname",1985,NA,10623.20918,NA,NA,3.338,54.1,51,740,0.376102
"6969","Suriname",1986,NA,10307.7579,NA,NA,3.2,52.8,51.59999847,740,0.381012
"6970","Suriname",1987,NA,9448.438017,NA,NA,3.063,51.5,52.09999847,740,0.386974
"6971","Suriname",1988,NA,10173.68253,NA,NA,2.936,50.2,52.59999847,740,0.393605
"6972","Suriname",1989,NA,10547.64495,NA,NA,2.823,48.9,53.09999847,740,0.400375
"6973","Suriname",1990,68.7,10057.76167,NA,NA,2.733,47.7,52,740,0.40689
"6974","Suriname",1991,68.4,10227.20477,29.79999924,NA,2.671,46.4,51.79999924,740,0.413011
"6975","Suriname",1992,68.3,10247.94513,26.89999962,NA,2.639,45.1,51.59999847,740,0.418828
"6976","Suriname",1993,68.4,9647.747391,26.70000076,NA,2.634,43.8,50.20000076,740,0.424455
"6977","Suriname",1994,69,9264.224458,27.89999962,NA,2.651,42.5,49.5,740,0.430102
"6978","Suriname",1995,69.6,9450.145747,29.20000076,NA,2.682,41.2,49.29999924,740,0.43592
"6979","Suriname",1996,70.1,9470.336161,28.70000076,NA,2.717,39.8,49.70000076,740,0.441896
"6980","Suriname",1997,70.1,9587.669379,29.5,NA,2.746,38.5,49.79999924,740,0.447957
"6981","Suriname",1998,69.8,9782.662822,30,NA,2.762,37.2,49.79999924,740,0.454124
"6982","Suriname",1999,69.3,9451.972983,28.39999962,NA,2.759,36,49.70000076,740,0.460419
"6983","Suriname",2000,68.8,9738.535016,28.60000038,NA,2.739,34.8,49.70000076,740,0.466846
"6984","Suriname",2001,68.4,10227.10344,29,NA,2.702,33.6,49.79999924,740,0.473431
"6985","Suriname",2002,68.2,10413.33507,28.89999962,NA,2.656,32.5,49.90000153,740,0.480132
"6986","Suriname",2003,68.1,11057.20046,29.5,NA,2.609,31.4,50.20000076,740,0.4868
"6987","Suriname",2004,68.3,11801.75578,29.79999924,NA,2.562,30.4,50.5,740,0.493236
"6988","Suriname",2005,68.5,12408.83222,30.20000076,NA,2.518,29.4,50.90000153,740,0.499294
"6989","Suriname",2006,68.7,12975.73014,31.29999924,NA,2.478,28.5,51.5,740,0.504913
"6990","Suriname",2007,68.9,13484.57813,30.39999962,NA,2.441,27.6,51.09999847,740,0.510136
"6991","Suriname",2008,69.1,13851.74236,NA,NA,2.406,26.7,NA,740,0.515066
"6992","Suriname",2009,69.3,14076.25028,NA,NA,2.374,25.9,NA,740,0.519861
"6993","Suriname",2010,69.5,14462.33963,NA,NA,2.345,25.1,NA,740,0.524636
"6994","Suriname",2011,69.7,14942.41048,NA,NA,2.318,24.3,NA,740,0.529419
"6995","Suriname",2012,69.9,15608.9197,NA,NA,2.292,23.6,NA,740,0.534175
"6996","Suriname",2013,70.1,16170.73184,NA,NA,2.268,22.8,NA,740,0.538882
"6997","Swaziland",1970,48.045,3873.009006,NA,NA,6.875,169.7,NA,748,0.445735
"6998","Swaziland",1971,48.633,3833.209996,NA,NA,6.876,164.8,NA,748,0.458611
"6999","Swaziland",1972,49.238,4187.686039,NA,NA,6.87,159.4,NA,748,0.472236
"7000","Swaziland",1973,49.848,4295.361385,NA,NA,6.858,153.6,NA,748,0.48656
"7001","Swaziland",1974,50.457,4648.829807,NA,NA,6.84,147.2,NA,748,0.501509
"7002","Swaziland",1975,51.067,4684.154028,NA,NA,6.817,141,NA,748,0.517024
"7003","Swaziland",1976,51.686,4702.913056,NA,NA,6.79,134.9,NA,748,0.533202
"7004","Swaziland",1977,52.322,4706.130554,NA,NA,6.761,129.2,NA,748,0.550089
"7005","Swaziland",1978,52.977,4684.644713,NA,NA,6.729,123.7,NA,748,0.567534
"7006","Swaziland",1979,53.646,4606.759004,NA,NA,6.695,118.4,NA,748,0.585327
"7007","Swaziland",1980,54.323,4560.961166,NA,NA,6.658,113.2,72.59999847,748,0.603385
"7008","Swaziland",1981,NA,4720.729362,NA,NA,6.618,108.1,72.59999847,748,0.621346
"7009","Swaziland",1982,NA,4847.975426,NA,NA,6.573,102.8,72.59999847,748,0.639383
"7010","Swaziland",1983,NA,4707.499502,NA,NA,6.52,97.6,72.59999847,748,0.658564
"7011","Swaziland",1984,NA,4636.996889,NA,NA,6.459,92.5,72.5,748,0.680341
"7012","Swaziland",1985,NA,4751.468707,NA,NA,6.384,87.8,72.40000153,748,0.705602
"7013","Swaziland",1986,NA,4745.494912,NA,NA,6.291,83.6,72.30000305,748,0.734925
"7014","Swaziland",1987,NA,4959.307065,NA,NA,6.18,80,72.09999847,748,0.767579
"7015","Swaziland",1988,NA,4620.80822,NA,NA,6.051,77.1,71.90000153,748,0.80154
"7016","Swaziland",1989,NA,4713.829364,NA,NA,5.905,75.1,71.69999695,748,0.833994
"7017","Swaziland",1990,62.2,4632.872189,NA,NA,5.744,73.9,71.59999847,748,0.862947
"7018","Swaziland",1991,62.4,4537.856263,48.59999847,NA,5.571,73.9,71.59999847,748,0.887467
"7019","Swaziland",1992,62.2,4421.89145,48.5,NA,5.392,75.3,71.59999847,748,0.908158
"7020","Swaziland",1993,61.7,4431.888271,48.59999847,NA,5.211,78.7,71.5,748,0.92642
"7021","Swaziland",1994,60.6,4556.133937,48.90000153,NA,5.035,83.8,71.40000153,748,0.944404
"7022","Swaziland",1995,59,4693.914044,50.70000076,NA,4.866,90.3,71.30000305,748,0.963591
"7023","Swaziland",1996,56.9,4755.472122,49.5,NA,4.709,97.5,71,748,0.984632
"7024","Swaziland",1997,54.8,4824.807551,48.5,NA,4.564,104.6,70.59999847,748,1.006824
"7025","Swaziland",1998,52.7,4879.094203,48.59999847,NA,4.432,111.3,70,748,1.028708
"7026","Swaziland",1999,50.6,4965.123107,48.40000153,NA,4.313,117.6,69.5,748,1.048174
"7027","Swaziland",2000,48.7,5004.588247,48.40000153,NA,4.209,122.5,68.90000153,748,1.063832
"7028","Swaziland",2001,46.9,5036.087593,47.90000153,NA,4.121,125.8,68.40000153,748,1.075083
"7029","Swaziland",2002,45.7,5137.621709,48,NA,4.046,128.1,67.59999847,748,1.082777
"7030","Swaziland",2003,44.7,5235.549257,47.79999924,NA,3.982,129.5,67,748,1.088724
"7031","Swaziland",2004,43.9,5334.315501,47.5,NA,3.925,129.6,66.40000153,748,1.095487
"7032","Swaziland",2005,43.5,5456.079341,47.29999924,NA,3.871,128.4,65.90000153,748,1.104909
"7033","Swaziland",2006,44,5550.77088,47.09999847,NA,3.818,123.5,65.40000153,748,1.117604
"7034","Swaziland",2007,45.1,6251.915007,47.09999847,NA,3.761,118.3,65.09999847,748,1.133007
"7035","Swaziland",2008,46.1,6373.310951,NA,NA,3.699,115.2,NA,748,1.150344
"7036","Swaziland",2009,47.2,6377.941078,NA,NA,3.632,108,NA,748,1.168345
"7037","Swaziland",2010,47.8,6425.937798,NA,NA,3.559,94,NA,748,1.186056
"7038","Swaziland",2011,49.2,6366.949921,NA,NA,3.483,86.9,NA,748,1.20333
"7039","Swaziland",2012,50.3,6408.712958,NA,NA,3.407,81.7,NA,748,1.220408
"7040","Swaziland",2013,50.7,6509.1393,NA,NA,3.334,80,NA,748,1.237166
"7041","Sweden",1970,74.7,22268.36324,NA,7315.983573,1.919,13.16,NA,752,8.042839
"7042","Sweden",1971,74.62,22485.58768,NA,7674.294491,1.961,13.02,NA,752,8.084965
"7043","Sweden",1972,74.72,22509.0184,NA,8131.933073,1.913,12.54,NA,752,8.117863
"7044","Sweden",1973,74.88,23432.50364,NA,8745.48567,1.868,11.37,NA,752,8.144217
"7045","Sweden",1974,74.99,25255.54276,NA,8786.445513,1.876,11.22,NA,752,8.168135
"7046","Sweden",1975,75,25554.28676,NA,9051.519102,1.769,10.02,NA,752,8.192569
"7047","Sweden",1976,75.01,25571.08714,NA,9751.545981,1.682,9.49,NA,752,8.218933
"7048","Sweden",1977,75.44,24744.90706,NA,9828.347193,1.646,9.37,NA,752,8.246302
"7049","Sweden",1978,75.53,24955.23465,NA,10143.43493,1.6,9.01,NA,752,8.272581
"7050","Sweden",1979,75.57,25997.10167,NA,10694.29028,1.658,9.18,NA,752,8.294604
"7051","Sweden",1980,75.8,26172.49403,NA,10703.40752,1.68,8.22,66.40000153,752,8.310467
"7052","Sweden",1981,NA,26022.50078,NA,11112.30896,1.636,7.8,66.19999695,752,8.319266
"7053","Sweden",1982,NA,26578.98665,NA,11440.23919,1.627,8.02,66.19999695,752,8.322909
"7054","Sweden",1983,NA,26949.67878,NA,12609.02676,1.614,7.99,66,752,8.325682
"7055","Sweden",1984,NA,28028.53794,NA,13692.98413,1.658,7.26,65.69999695,752,8.333446
"7056","Sweden",1985,NA,28333.65378,NA,14950.32685,1.74,8,65.90000153,752,8.350392
"7057","Sweden",1986,NA,29264.41081,NA,14858.36807,1.8,7.23,66.09999847,752,8.377422
"7058","Sweden",1987,NA,30009.78998,NA,15746.25938,1.844,7.33,66.19999695,752,8.413155
"7059","Sweden",1988,NA,30711.50485,NA,15895.8306,1.967,7.03,66.80000305,752,8.456561
"7060","Sweden",1989,NA,31268.75362,NA,15680.86242,2.02,6.91,67.40000153,752,8.505752
"7061","Sweden",1990,77.6,30999.51864,NA,15836.03376,2.14,7.14,67.59999847,752,8.558829
"7062","Sweden",1991,77.8,29727.91796,60.70000076,15932.92621,2.113,7.08,67.09999847,752,8.616729
"7063","Sweden",1992,78.1,29711.6281,58.40000153,15544.41146,2.077,6.18,65.59999847,752,8.678657
"7064","Sweden",1993,78.4,29013.18715,55,15506.8021,1.982,5.62,63.90000153,752,8.738894
"7065","Sweden",1994,78.6,30031.47665,53.90000153,15290.616,1.883,5.09,63.29999924,752,8.789976
"7066","Sweden",1995,78.9,31399.22462,54.20000076,15475.01348,1.731,4.59,63.59999847,752,8.826949
"7067","Sweden",1996,79.1,31824.48444,53.29999924,15434.23039,1.6,4.54,63.40000153,752,8.847421
"7068","Sweden",1997,79.3,32623.63446,52.40000153,15410.69913,1.528,4.35,62.70000076,752,8.853934
"7069","Sweden",1998,79.5,33634.0934,52.79999924,15522.1335,1.517,4.2,62.40000153,752,8.85265
"7070","Sweden",1999,79.6,34893.39247,54,15470.86807,1.512,3.83,62.70000076,752,8.852487
"7071","Sweden",2000,79.7,36606.56513,55.90000153,15681.61527,1.559,3.87,63.59999847,752,8.860153
"7072","Sweden",2001,79.8,36947.42519,56.79999924,16020.98031,1.58,4.36,63.79999924,752,8.877022
"7073","Sweden",2002,80,37641.0668,56.79999924,15709.42967,1.665,4.04,63.70000076,752,8.901831
"7074","Sweden",2003,80.1,38306.03496,56.5,15360.17889,1.731,3.85,63.70000076,752,8.935392
"7075","Sweden",2004,80.3,39803.26144,55.79999924,15420.97314,1.771,3.6,63.40000153,752,8.977965
"7076","Sweden",2005,80.5,40894.673,55.79999924,15430.96395,1.787,3.24,64.69999695,752,9.029345
"7077","Sweden",2006,80.7,42449.49496,56.29999924,15262.58727,1.869,3.51,64.80000305,752,9.090707
"7078","Sweden",2007,80.9,43574.88602,56.70000076,15257.93575,1.892,3.14,64.59999847,752,9.161374
"7079","Sweden",2008,81.1,42899.25764,NA,14869.34898,1.917,3.04,NA,752,9.236872
"7080","Sweden",2009,81.2,40395.98997,NA,14143.01101,1.937,3.23,NA,752,9.31111
"7081","Sweden",2010,81.5,42584.10695,NA,14934.32696,1.987,3.08,NA,752,9.379687
"7082","Sweden",2011,81.6,43874.92379,NA,14030.16315,1.9,2.8,NA,752,9.440747
"7083","Sweden",2012,81.7,43943.69419,NA,NA,1.91,2.8,NA,752,9.495392
"7084","Sweden",2013,81.8,44250.54384,NA,NA,1.928,2.8,NA,752,9.545823
"7085","Switzerland",1970,73.14,37354.18172,NA,4306.508607,2.121,18.4,NA,756,6.169124
"7086","Switzerland",1971,73.26,38409.1852,NA,4615.348218,2.021,17.6,NA,756,6.221393
"7087","Switzerland",1972,73.78,39278.44009,NA,4776.267394,1.923,16.7,NA,756,6.269871
"7088","Switzerland",1973,74.08,40226.8443,NA,5010.188911,1.829,15.8,NA,756,6.311231
"7089","Switzerland",1974,74.43,40692.74023,NA,5027.119384,1.743,14.8,NA,756,6.340818
"7090","Switzerland",1975,74.82,38062.20329,NA,4878.812968,1.669,13.8,NA,756,6.355947
"7091","Switzerland",1976,74.94,37943.53563,NA,5082.900384,1.61,12.9,NA,756,6.355012
"7092","Switzerland",1977,75.39,38971.05631,NA,5324.959952,1.565,12.1,NA,756,6.340979
"7093","Switzerland",1978,75.34,39030.48327,NA,5520.44673,1.535,11.4,NA,756,6.321339
"7094","Switzerland",1979,75.64,39887.95087,NA,5779.137371,1.518,10.8,NA,756,6.306326
"7095","Switzerland",1980,75.64,41498.72509,NA,5992.333459,1.511,10.4,59.90000153,756,6.303346
"7096","Switzerland",1981,NA,41889.9963,NA,6119.695805,1.513,10,60.20000076,756,6.31553
"7097","Switzerland",1982,NA,41015.38207,NA,6189.342434,1.52,9.7,60.5,756,6.341096
"7098","Switzerland",1983,NA,41014.18914,NA,6330.493382,1.528,9.4,60.90000153,756,6.376512
"7099","Switzerland",1984,NA,42070.4199,NA,6601.038674,1.535,9.2,61.29999924,756,6.415987
"7100","Switzerland",1985,NA,43282.79904,NA,6854.327383,1.541,9,61.70000076,756,6.455375
"7101","Switzerland",1986,NA,43724.50603,NA,6994.485345,1.543,8.9,62.20000076,756,6.493102
"7102","Switzerland",1987,NA,43736.46536,NA,7163.214775,1.545,8.8,62.59999847,756,6.530777
"7103","Switzerland",1988,NA,44732.87797,NA,7203.885833,1.546,8.6,63.09999847,756,6.571061
"7104","Switzerland",1989,NA,46263.48221,NA,7369.28667,1.547,8.4,63.59999847,756,6.617925
"7105","Switzerland",1990,77.6,47483.13932,NA,7445.440926,1.546,8.2,64,756,6.673738
"7106","Switzerland",1991,77.7,46518.2824,55.70000076,7538.406742,1.544,7.9,69,756,6.740104
"7107","Switzerland",1992,77.9,46032.6821,55.70000076,7430.297509,1.539,7.5,69.09999847,756,6.814701
"7108","Switzerland",1993,78.1,45518.6833,55.09999847,7235.094076,1.533,7.1,69.09999847,756,6.891266
"7109","Switzerland",1994,78.4,45639.95563,54.59999847,7155.485684,1.525,6.7,68.19999695,756,6.961228
"7110","Switzerland",1995,78.6,45540.5143,54.70000076,7283.238127,1.515,6.4,68,756,7.018702
"7111","Switzerland",1996,78.9,45625.66341,55.5,7393.539173,1.502,6.1,68.19999695,756,7.060963
"7112","Switzerland",1997,79.3,46413.68313,55.5,7341.753438,1.487,5.9,68,756,7.090483
"7113","Switzerland",1998,79.6,47719.61042,56.29999924,7481.2929,1.47,5.8,68.5,756,7.112948
"7114","Switzerland",1999,79.8,48167.56518,56.79999924,7646.84614,1.453,5.7,68.40000153,756,7.13674
"7115","Switzerland",2000,80,49665.68394,56.40000153,7845.495354,1.437,5.6,67.90000153,756,7.167908
"7116","Switzerland",2001,80.2,49929.24179,57.40000153,7992.277576,1.425,5.6,68.30000305,756,7.207987
"7117","Switzerland",2002,80.4,49801.52976,57.90000153,8031.432226,1.418,5.5,68.09999847,756,7.254975
"7118","Switzerland",2003,80.7,49371.59237,57.20000076,8195.120835,1.416,5.3,68.09999847,756,7.307078
"7119","Switzerland",2004,81,50354.89874,56.59999847,8205.693794,1.42,5.2,67.5,756,7.361231
"7120","Switzerland",2005,81.2,51302.23911,56.59999847,8305.371102,1.429,5.1,67.09999847,756,7.415007
"7121","Switzerland",2006,81.5,52912.89588,57.09999847,8360.442516,1.442,5,67.40000153,756,7.46835
"7122","Switzerland",2007,81.7,54581.89972,57,8163.295576,1.457,4.8,67,756,7.521613
"7123","Switzerland",2008,81.9,55146.27434,NA,8305.923042,1.472,4.7,NA,756,7.573204
"7124","Switzerland",2009,82.1,52744.48788,NA,8021.094469,1.487,4.6,NA,756,7.621211
"7125","Switzerland",2010,82.3,53757.6379,NA,8174.663756,1.5,4.5,NA,756,7.664318
"7126","Switzerland",2011,82.5,54214.91886,NA,7928.317054,1.511,4.4,NA,756,7.70169
"7127","Switzerland",2012,82.6,54198.30118,NA,NA,1.522,4.3,NA,756,7.733709
"7128","Switzerland",2013,82.7,54932.83929,NA,NA,1.533,4.2,NA,756,7.76182
"7129","Syria",1970,59.164,2601.058314,NA,NA,7.572,105.3,NA,760,6.368017
"7130","Syria",1971,59.915,2763.120319,NA,175.4714013,7.566,99.5,NA,760,6.588936
"7131","Syria",1972,60.658,3338.62768,NA,200.7683673,7.556,94.2,NA,760,6.81794
"7132","Syria",1973,61.386,2951.005781,NA,181.5615539,7.537,89.2,NA,760,7.054361
"7133","Syria",1974,62.09,3541.076963,NA,209.9379281,7.51,84.4,NA,760,7.297254
"7134","Syria",1975,62.768,4092.864346,NA,235.5896351,7.472,79.9,NA,760,7.546139
"7135","Syria",1976,63.418,4393.618547,NA,228.9517182,7.422,75.7,NA,760,7.800152
"7136","Syria",1977,64.045,4197.815217,NA,222.7951318,7.359,71.7,NA,760,8.059995
"7137","Syria",1978,64.653,4416.949449,NA,287.6839007,7.285,67.8,NA,760,8.328592
"7138","Syria",1979,65.241,4427.821827,NA,315.3063187,7.197,64.3,NA,760,8.60992
"7139","Syria",1980,65.807,4793.282636,NA,355.5096629,7.094,60.9,44.29999924,760,8.906543
"7140","Syria",1981,NA,5070.733262,NA,412.9443113,6.976,57.8,44.09999847,760,9.21969
"7141","Syria",1982,NA,5000.442107,NA,519.5779467,6.843,54.8,44.09999847,760,9.547693
"7142","Syria",1983,NA,4898.03068,NA,599.1415049,6.695,52.1,44.20000076,760,9.886629
"7143","Syria",1984,NA,4540.460013,NA,588.3517599,6.534,49.5,46.5,760,10.230958
"7144","Syria",1985,NA,4660.66118,NA,617.1227904,6.359,47.1,47,760,10.576592
"7145","Syria",1986,NA,4290.152649,NA,605.5948104,6.168,44.8,47.5,760,10.92176
"7146","Syria",1987,NA,4237.931709,NA,589.8313912,5.963,42.7,48,760,11.26724
"7147","Syria",1988,NA,4656.611453,NA,627.4638185,5.748,40.8,48.5,760,11.614542
"7148","Syria",1989,NA,3750.37878,NA,676.6026358,5.529,38.9,49,760,11.966274
"7149","Syria",1990,69.7,3808.523874,NA,688.5092678,5.313,37.2,49.59999847,760,12.324116
"7150","Syria",1991,70,3990.902649,16.20000076,700.4047806,5.11,35.5,50.20000076,760,12.690183
"7151","Syria",1992,70.4,4399.105339,17,702.307256,4.925,33.9,50.79999924,760,13.063423
"7152","Syria",1993,70.8,4497.693711,17.79999924,687.3978728,4.76,32.4,51.5,760,13.438799
"7153","Syria",1994,71.2,4692.720111,18.70000076,751.704152,4.618,30.9,52.09999847,760,13.809349
"7154","Syria",1995,71.7,4894.230824,19.79999924,832.8079318,4.495,29.5,52.79999924,760,14.17113
"7155","Syria",1996,72.1,5246.394057,14.60000038,893.6475345,4.386,28.1,50.29999924,760,14.518843
"7156","Syria",1997,72.5,5384.751685,10.19999981,914.5913547,4.282,26.8,48.29999924,760,14.856464
"7157","Syria",1998,73,5620.044027,12,958.8063467,4.178,25.6,49.20000076,760,15.200324
"7158","Syria",1999,73.4,5290.670345,15.5,1014.206265,4.07,24.5,49.59999847,760,15.572833
"7159","Syria",2000,73.8,5187.929836,17.5,1067.483841,3.958,23.3,49.29999924,760,15.988534
"7160","Syria",2001,74.2,5232.106289,15.39999962,1148.674833,3.841,22.3,51.90000153,760,16.454926
"7161","Syria",2002,74.6,5474.268334,17.5,1240.094251,3.724,21.4,53.5,760,16.962918
"7162","Syria",2003,75,5340.634591,15.19999981,1302.94715,3.61,20.4,48.90000153,760,17.490104
"7163","Syria",2004,75.4,5546.072356,15.60000038,1409.5374,3.501,19.6,49.20000076,760,18.004797
"7164","Syria",2005,75.8,5738.022922,16,1513.868245,3.401,18.8,49.5,760,18.484122
"7165","Syria",2006,76.1,5888.475616,16.29999924,1558.68833,3.313,18,49.79999924,760,18.920727
"7166","Syria",2007,76.4,6093.623693,16.70000076,1565.270353,3.237,17.2,49.79999924,760,19.3213
"7167","Syria",2008,76.6,6245.846762,NA,1583.35355,3.173,16.5,NA,760,19.694259
"7168","Syria",2009,76.7,6496.548778,NA,1527.847739,3.121,15.8,NA,760,20.053743
"7169","Syria",2010,76.7,6602.505848,NA,1809.206272,3.078,15.2,NA,760,20.410606
"7170","Syria",2011,75.1,6358.276289,NA,1715.488381,3.04,15,NA,760,20.766037
"7171","Syria",2012,73.5,6431.534063,NA,NA,3.003,15.1,NA,760,21.11769
"7172","Syria",2013,72.4,5464.238331,NA,NA,2.964,14.6,NA,760,21.468962
"7173","Taiwan",1970,68.65,5182.655881,NA,NA,3.932,27.16,NA,158,14.598
"7174","Taiwan",1971,69.06,5798.811488,NA,NA,3.71,25.27,NA,158,14.918
"7175","Taiwan",1972,69.35,6575.068797,NA,NA,3.586,22.05,NA,158,15.226
"7176","Taiwan",1973,69.4,7188.29726,NA,NA,3.462,21.7,NA,158,15.526
"7177","Taiwan",1974,69.77,6797.662838,NA,NA,3.338,19.93,NA,158,15.824
"7178","Taiwan",1975,70.02,7111.061159,NA,NA,3.214,19.71,NA,158,16.122
"7179","Taiwan",1976,70.38,8224.177438,NA,NA,3.09,18.04,NA,158,16.45
"7180","Taiwan",1977,70.55,8988.147601,NA,NA,2.9025,16.58,NA,158,16.785
"7181","Taiwan",1978,71.12,9965.690727,NA,NA,2.715,15.7,NA,158,17.112
"7182","Taiwan",1979,71.25,10439.80428,NA,NA,2.67,15.05,NA,158,17.45
"7183","Taiwan",1980,71.5,10697.80969,NA,NA,2.515,15.27,NA,158,17.848
"7184","Taiwan",1981,NA,11226.62499,NA,NA,2.455,14.27,NA,158,18.177
"7185","Taiwan",1982,NA,11566.40459,NA,NA,2.32,12.82,NA,158,18.501
"7186","Taiwan",1983,NA,12565.84289,NA,NA,2.17,11.82,NA,158,18.803
"7187","Taiwan",1984,NA,13670.65323,NA,NA,2.055,10.8,NA,158,19.083
"7188","Taiwan",1985,NA,14037.5395,NA,NA,1.88,10.58,NA,158,19.337
"7189","Taiwan",1986,NA,16125.60633,NA,NA,1.68,9.75,NA,158,19.556
"7190","Taiwan",1987,NA,17595.33376,NA,NA,1.7,8.52,NA,158,19.758
"7191","Taiwan",1988,NA,17932.57001,NA,NA,1.855,8.99,NA,158,19.976
"7192","Taiwan",1989,NA,19439.01801,NA,NA,1.68,8.91,NA,158,20.208
"7193","Taiwan",1990,73.8,20432.46612,NA,NA,1.81,8.95,NA,158,20.278
"7194","Taiwan",1991,74.1,21995.56145,41.59999847,NA,1.72,8.44,NA,158,20.492
"7195","Taiwan",1992,74.3,23207.46525,41.79999924,NA,1.73,8.25,NA,158,20.687
"7196","Taiwan",1993,74.4,24595.21094,42.5,NA,1.76,7.77,NA,158,20.886
"7197","Taiwan",1994,74.5,26090.58114,42.59999847,NA,1.755,7.63,NA,158,21.093
"7198","Taiwan",1995,74.6,27307.0259,43,NA,1.775,9.02,NA,158,21.29
"7199","Taiwan",1996,74.8,28866.44195,42.70000076,NA,1.76,9.27,NA,158,21.458
"7200","Taiwan",1997,75.1,30612.51691,42.70000076,NA,1.77,9,NA,158,21.639
"7201","Taiwan",1998,75.4,31878.69978,43.09999847,NA,1.465,8.94,NA,158,21.834
"7202","Taiwan",1999,75.6,32852.32116,43.20000076,NA,1.555,9.07,NA,158,22.008
"7203","Taiwan",2000,76,34204.65269,43.29999924,NA,1.68,8.55,NA,158,22.183
"7204","Taiwan",2001,76.5,32911.68268,43.40000153,NA,1.4,7.98,NA,158,22.336
"7205","Taiwan",2002,77,34259.09985,43.79999924,NA,1.34,7.66,NA,158,22.451
"7206","Taiwan",2003,77.2,34839.8933,44.5,NA,1.235,6.94,NA,158,22.543
"7207","Taiwan",2004,77.3,36032.2359,45.29999924,NA,1.18,7.39,NA,158,22.622
"7208","Taiwan",2005,77.4,36824.59525,46,NA,1.115,7.04,NA,158,22.701
"7209","Taiwan",2006,77.7,37661.04542,46.5,NA,1.115,6.7,NA,158,22.782
"7210","Taiwan",2007,78,38760.85564,47.09999847,NA,1.1,6.61,NA,158,22.859
"7211","Taiwan",2008,78.3,36526.29011,NA,NA,1.05,6.43,NA,158,22.921
"7212","Taiwan",2009,78.6,36491.02349,NA,NA,1.03,5.64,NA,158,22.974
"7213","Taiwan",2010,78.8,39084.93808,NA,NA,0.895,5.38,NA,158,23.025
"7214","Taiwan",2011,78.9,39059.09655,NA,NA,1.065,5.38,NA,158,23.072
"7215","Taiwan",2012,79.1,39482.40776,NA,NA,1.27,5.38,NA,158,23.114
"7216","Taiwan",2013,79.3,40214.34736,NA,NA,1.065,5.38,NA,158,23.151
"7217","Tajikistan",1970,60.127,5097.532855,NA,NA,6.878,NA,NA,762,2.941501
"7218","Tajikistan",1971,60.43,5181.867946,NA,NA,6.87,NA,NA,762,3.036693
"7219","Tajikistan",1972,60.709,5159.60258,NA,NA,6.814,152.7,NA,762,3.136061
"7220","Tajikistan",1973,60.965,5540.300217,NA,NA,6.713,147.5,NA,762,3.23809
"7221","Tajikistan",1974,61.201,5500.210748,NA,NA,6.572,142.8,NA,762,3.340561
"7222","Tajikistan",1975,61.42,5321.726792,NA,NA,6.402,138.6,NA,762,3.44199
"7223","Tajikistan",1976,61.625,5376.554135,NA,NA,6.22,135.2,NA,762,3.541938
"7224","Tajikistan",1977,61.82,5312.054807,NA,NA,6.043,132.7,NA,762,3.641296
"7225","Tajikistan",1978,62.008,5257.50717,NA,NA,5.887,131,NA,762,3.741547
"7226","Tajikistan",1979,62.192,5053.677477,NA,NA,5.759,130.2,NA,762,3.844809
"7227","Tajikistan",1980,62.381,4888.134289,NA,NA,5.663,129.7,79.69999695,762,3.952691
"7228","Tajikistan",1981,NA,4765.183479,NA,NA,5.601,129.5,79.40000153,762,4.064671
"7229","Tajikistan",1982,NA,4715.988338,NA,NA,5.561,128.9,79.40000153,762,4.180321
"7230","Tajikistan",1983,NA,4699.819407,NA,NA,5.533,127.3,79.09999847,762,4.301334
